Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;VST047__Durchschn_Bruttomonatsverdienste_ohne_Sonderz__EUR;VST052__Mittlere_Bruttomonatsverdienste_ohne_Sonderz__EUR
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-43353;Datenbankentwicklung, -administration - Spezialist;5828;5483
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-43363;Webadministration - Spezialist;5465;5255
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-43383;IT-Netzwerk,Koord.,Admin.,Org. (ssT) - Spezialist;6007;5795
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-43384;IT-Netzwerk,Koord.,Admin.,Org. (ssT) - Experte;6337;5801
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-43394;Führung - IT-Netzwerk,-Koord.,-Admin.,-Org.;7875;7285
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-43412;Softwareentwicklung - Fachkraft;4648;4400
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-43413;Softwareentwicklung - Spezialist;6025;5808
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-43414;Softwareentwicklung - Experte;5881;5635
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-43423;Programmierung - Spezialist;5313;4980
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-43494;Führung - Softwareentwicklung, Programmierung;8080;7787
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51112;Technischer Eisenbahnbetrieb - Fachkraft;2891;3090
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51113;Technischer Eisenbahnbetrieb - Spezialist;3693;3390
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51122;Technischer Luftverkehrsbetrieb - Fachkraft;4209;3749
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51123;Technischer Luftverkehrsbetrieb - Spezialist;5477;5404
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51132;Technischer Schiffsverkehrsbetrieb - Fachkraft;3539;3460
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51133;Technischer Schiffsverkehrsbetrieb - Spezialist;6602;6318
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51134;Technischer Schiffsverkehrsbetrieb - Experte;6774;6762
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51182;Techn.Bet.Eisenb.,Luft.,Schiffsv.(ssT)- Fachkraft;/;/
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51183;Techn.Bet.Eisenb.,Luft.,Schiffsv.(ssT)- Spezialist;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51193;Aufsicht - Techn. Betr. Eisenbahn-,Luft-,Schiffsv.;/;/
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51212;Straßen-, Tunnelwärter - Fachkraft;3784;3700
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51222;Wartung Eisenbahninfrastruktur - Fachkraft;3246;3057
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51223;Wartung Eisenbahninfrastruktur - Spezialist;4480;4350
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51224;Wartung Eisenbahninfrastruktur - Experte;5391;4730
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51233;Flugsicherungstechnik - Spezialist;8123;9214
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51234;Flugsicherungstechnik - Experte;8602;8961
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51242;Wasserstraßen-, Brückenwärter - Fachkraft;4401;4632
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51243;Wasserstraßen-, Brückenwärter - Spezialist;4251;4139
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51293;Aufsicht - Überwach.,Wartung Verkehrsinfrastruktur;3963;3686
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51311;Lagerwirtschaft - Helfer;2776;2649
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51312;Lagerwirtschaft - Fachkraft;3160;2981
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51321;Post- und Zustelldienste - Helfer;2914;2659
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51322;Post- und Zustelldienste - Fachkraft;3591;3542
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51332;Güter- und Warenumschlag - Fachkraft;3712;3299
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51393;Aufsicht - Lagerwirt.,Post,Zustellung,Güterumsch.;4279;4011
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51394;Führung - Lagerwirt.,Post,Zustellung,Güterumsch.;4703;4332
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51401;Servicekräfte Personenverkehr (oS) - Helfer;2756;2627
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51412;Servicefachk. Straßen-,Schienenverkehr - Fachkraft;3181;2982
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51422;Servicefachkräfte Luftverkehr - Fachkraft;3740;3474
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51432;Servicefachkräfte Schiffsverkehr - Fachkraft;3825;3601
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51493;Aufsicht - Personenverkehr (Servicebereich);3833;3686
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51503;Überwachung Verkehrsbetrieb (oS) - Spezialist;4380;4320
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51504;Überwachung Verkehrsbetrieb (oS) - Experte;4540;3664
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51511;Überwachung Straßenverkehrsbetrieb - Helfer;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51512;Überwachung Straßenverkehrsbetrieb - Fachkraft;3779;3831
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51513;Überwachung Straßenverkehrsbetrieb - Spezialist;4796;4407
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51522;Überwachung Eisenbahnverkehrsbetrieb - Fachkraft;3481;3263
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51523;Überwachung Eisenbahnverkehrsbetrieb - Spezialist;5607;4894
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51532;Überwachung Luftverkehrsbetrieb - Fachkraft;3988;3444
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51533;Überwachung Luftverkehrsbetrieb - Spezialist;10380;11716
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51534;Überwachung Luftverkehrsbetrieb - Experte;8582;5870
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51543;Überwachung Schiffsverkehrsbetrieb - Spezialist;3001;2560
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51583;Überwachung Verkehrsbetrieb (ssT) - Spezialist;5223;4860
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51593;Aufsicht - Überwachung Verkehrsbetrieb;3999;3773
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51594;Führung - Überwachung Verkehrsbetrieb;5946;5273
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51613;Verkehrskaufleute - Spezialist;/;/
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51614;Verkehrskaufleute - Experte;6153;6126
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51622;Speditions-, Logistikkaufleute - Fachkraft;3887;3518
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51623;Speditions-, Logistikkaufleute - Spezialist;4269;3888
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51624;Speditions-, Logistikkaufleute - Experte;4274;3447
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51632;Straßen-, Schienenverkehrskaufleute - Fachkraft;4041;3775
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51633;Straßen-, Schienenverkehrskaufleute - Spezialist;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51642;Luftverkehrskaufleute - Fachkraft;4049;3900
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51643;Luftverkehrskaufleute - Spezialist;4201;3800
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51652;Schifffahrtskaufleute - Fachkraft;5528;5000
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51653;Schifffahrtskaufleute - Spezialist;6497;5806
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51662;Kurier-,Express-,Postdienstl.kaufl. - Fachkraft;4333;4416
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51663;Kurier-,Express-,Postdienstl.kaufl. - Spezialist;7723;6559
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-51694;Führung - Verkehr, Logistik (kaufm. Bereich);6445;5620
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52112;Berufskraftfahrer (Personentr./Pkw) - Fachkraft;2276;2201
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52122;Berufskraftfahrer (Güterverkehr/Lkw) - Fachkraft;3088;3000
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52132;Bus-, Straßenbahnfahrer - Fachkraft;3189;3162
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52182;Fahrzeugführer Straßenverkehr (ssT) - Fachkraft;2594;2478
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52202;Triebfahrzeugführer Eisenbahn (oS) - Fachkraft;3862;3758
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52313;Piloten, Verkehrsflugzeugführer - Spezialist;11093;11050
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52314;Piloten, Verkehrsflugzeugführer - Experte;14449;14120
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52383;Fahrzeugführer Flugverkehr (ssT) - Spezialist;3583;2500
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52384;Fahrzeugführer Flugverkehr (ssT) - Experte;25340;25630
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52413;Nautische Schiffsoffiziere, Kapitäne - Spezialist;5389;5460
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52414;Nautische Schiffsoffiziere, Kapitäne - Experte;6427;5911
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52422;Schiffsführer Binnensch.-, Hafenverk. - Fachkraft;3301;3278
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52423;Schiffsführer Binnensch.-, Hafenverk. - Spezialist;/;/
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52512;Führer land-, forstw. Maschinen - Fachkraft;2955;2865
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52522;Führer Erdbewegungs-, verw. Maschinen - Fachkraft;3539;3445
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52531;Kranführer, Bediener Hebeeinrichtungen - Helfer;2935;2863
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52532;Kranführer, Bediener Hebeeinrichtungen - Fachkraft;3865;3654
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-52593;Aufsicht - Bau-, Transportgeräteführung;4728;4590
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53111;Objekt-, Werte-, Personenschutz - Helfer;2854;2711
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53112;Objekt-, Werte-, Personenschutz - Fachkraft;3378;3260
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53122;Arbeitssicherheit, Sicherheitstechnik - Fachkraft;5087;5198
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53123;Arbeitssicherheit, Sicherheitstechnik - Spezialist;4604;4349
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53124;Arbeitssicherheit, Sicherheitstechnik - Experte;5721;5311
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53132;Brandschutz - Fachkraft;4005;3746
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53133;Brandschutz - Spezialist;4461;4390
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53134;Brandschutz - Experte;6142;6032
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53142;Badeaufsicht - Fachkraft;3219;3139
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53152;Detektive - Fachkraft;/;/
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53162;Inkassobeauftragte - Fachkraft;3921;3816
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53182;Objekt-, Personen-, Brandschutz (ssT) - Fachkraft;4509;3752
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53183;Objekt-, Personen-, Brandschutz (ssT) - Spezialist;3810;3529
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53184;Objekt-, Personen-, Brandschutz (ssT) - Experte;6198;5678
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53193;Aufsicht - Objekt-, Brandschutz, Arbeitssicherheit;4904;4685
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53194;Führung - Objekt-, Brandschutz, Arbeitssicherheit;6641;6015
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53212;Polizeivollzugsdienst - Fachkraft;3276;3231
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53213;Polizeivollzugsdienst - Spezialist;4457;4483
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53214;Polizeivollzugsdienst - Experte;6315;6185
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53222;Kriminaldienst - Fachkraft;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53223;Kriminaldienst - Spezialist;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53224;Kriminaldienst - Experte;3531;3599
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53232;Gerichtsvollzug - Fachkraft;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53233;Gerichtsvollzug - Spezialist;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53241;Justizvollzugsdienst - Helfer;2673;2623
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53242;Justizvollzugsdienst - Fachkraft;3638;3668
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-53243;Justizvollzugsdienst - Spezialist;4333;4291
