;;;;;;;Klassifikation der Berufe 2010 – überarbeitete Fassung 2020;
;;;;;;;;
Umsteigeschlüssel von der Klassifikation der Berufe 2010 – überarbeitete Fassung 2020 (5-Steller) zur ISCO-08 (4-Steller);;;;;;;;
;;;;;;;;
"KldB 2010
(5-Steller)";Bezeichnungen der KldB2010 (5-Steller);Classification title (English);"ISCO-08
(4-Steller)";Bezeichnungen der ISCO-08 (4-Steller);Unit Group (English);"Umstieg eindeutig (1);
nicht eindeutig (0)";"Schwerpunkt (1) und 
Anzahl der Alternativen";
51662;Kurier-, Express- und Postdienstleistungskaufleute - fachlich ausgerichtete Tätigkeiten;Management assistants in courier services, express and postal delivery services-skilled tasks;4323;Bürokräfte in der Transportwirtschaft und verwandte Berufe;Transport clerks;0;1;
51663;Kurier-, Express- und Postdienstleistungskaufleute - komplexe Spezialistentätigkeiten;Management assistants in courier services, express and postal delivery services-complex tasks;3331;Fachkräfte für Abrechnungs- und Speditionsdienstleistungen;Clearing and forwarding agents;1;1;
51694;Führungskräfte - Verkehr und Logistik (kaufmännischer Bereich);Managers in transport and logistics;1324;Führungskräfte in der Beschaffung, Logistik und in verwandten Bereichen;Supply, distribution and related managers;1;1;
52112;Berufskraftfahrer/innen (Personentransport/PKW) - fachlich ausgerichtete Tätigkeiten;Professional drivers (passengers transport)-skilled tasks;8322;Personenkraftwagen-, Taxi-, Kleintransporter- und Kleinbusfahrer;Car, taxi and van drivers;1;1;
52122;Berufskraftfahrer/innen (Güterverkehr/LKW) - fachlich ausgerichtete Tätigkeiten;Professional drivers (cargo trucks)-skilled tasks;8331;Busfahrer und Straßenbahnführer;Bus and tram drivers;0;2;
52122;Berufskraftfahrer/innen (Güterverkehr/LKW) - fachlich ausgerichtete Tätigkeiten;Professional drivers (cargo trucks)-skilled tasks;8332;Fahrer schwerer Lastkraftwagen;Heavy truck and lorry drivers;0;1;
52132;Bus- und Straßenbahnfahrer/innen - fachlich ausgerichtete Tätigkeiten;Bus and tram drivers-skilled tasks;8331;Busfahrer und Straßenbahnführer;Bus and tram drivers;0;1;
52132;Bus- und Straßenbahnfahrer/innen - fachlich ausgerichtete Tätigkeiten;Bus and tram drivers-skilled tasks;8311;Lokomotivführer;Locomotive engine drivers;0;2;
52182;Fahrzeugführer/innen im Straßenverkehr (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Drivers of vehicles in road traffic (with specialisation, not elsewhere classified)-skilled tasks;9331;Führer von Handwagen und pedalbetriebenen Fahrzeugen;Hand and pedal vehicle drivers;0;3;
52182;Fahrzeugführer/innen im Straßenverkehr (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Drivers of vehicles in road traffic (with specialisation, not elsewhere classified)-skilled tasks;8321;Kraftradfahrer;Motorcycle drivers;0;2;
52182;Fahrzeugführer/innen im Straßenverkehr (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Drivers of vehicles in road traffic (with specialisation, not elsewhere classified)-skilled tasks;8322;Personenkraftwagen-, Taxi-, Kleintransporter- und Kleinbusfahrer;Car, taxi and van drivers;0;1;
52202;Triebfahrzeugführer/innen im Eisenbahnverkehr (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten;Drivers of train engines and other railway vehicles-skilled tasks;8311;Lokomotivführer;Locomotive engine drivers;1;1;
52313;Piloten/Pilotinnen und Verkehrsflugzeugführer/innen - komplexe Spezialistentätigkeiten;Pilots of planes and airliners-complex tasks;3153;Flugzeugführer und verwandte Berufe;Aircraft pilots and related associate professionals;1;1;
52314;Piloten/Pilotinnen und Verkehrsflugzeugführer/innen - hoch komplexe Tätigkeiten;Pilots of planes and airliners-highly complex tasks;3153;Flugzeugführer und verwandte Berufe;Aircraft pilots and related associate professionals;1;1;
52383;Fahrzeugführer/innen im Flugverkehr (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;Aircraft pilots (with specialisation, not elsewhere classified)-complex tasks;3153;Flugzeugführer und verwandte Berufe;Aircraft pilots and related associate professionals;1;1;
52384;Fahrzeugführer/innen im Flugverkehr (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten;Aircraft pilots (with specialisation, not elsewhere classified)-highly complex tasks;3153;Flugzeugführer und verwandte Berufe;Aircraft pilots and related associate professionals;1;1;
52413;Nautische Schiffsoffiziere/-offizierinnen und Kapitäne/Kapitäninnen - komplexe Spezialistentätigkeiten;Deck officers/mates and ship’s captains or skippers-complex tasks;3152;Schiffsführer, nautische Schiffsoffiziere und Schiffslotsen;Ships' deck officers and pilots;1;1;
52414;Nautische Schiffsoffiziere/-offizierinnen und Kapitäne/Kapitäninnen - hoch komplexe Tätigkeiten;Deck officers/mates and ship’s captains or skippers-highly complex tasks;3152;Schiffsführer, nautische Schiffsoffiziere und Schiffslotsen;Ships' deck officers and pilots;1;1;
52422;Schiffsführer/innen in Binnenschifffahrt und Hafenverkehr - fachlich ausgerichtete Tätigkeiten;Ship’s masters in inland navigation and port traffic-skilled tasks;3152;Schiffsführer, nautische Schiffsoffiziere und Schiffslotsen;Ships' deck officers and pilots;1;1;
52423;Schiffsführer/innen in Binnenschifffahrt und Hafenverkehr - komplexe Spezialistentätigkeiten;Ship’s masters in inland navigation and port traffic-complex tasks;3152;Schiffsführer, nautische Schiffsoffiziere und Schiffslotsen;Ships' deck officers and pilots;1;1;
52512;Führer/innen von land- und forstwirtschaftlichen Maschinen - fachlich ausgerichtete Tätigkeiten;Drivers of agricultural and forestry machines-skilled tasks;8341;Führer von mobilen land- und forstwirtschaftlichen Maschinen;Mobile farm and forestry plant operators;1;1;
52522;Führer/innen von Erdbewegungs- und verwandten Maschinen - fachlich ausgerichtete Tätigkeiten;Drivers of earthmoving and related machines-skilled tasks;8342;Führer von Erdbewegungs- und verwandten Maschinen;Earthmoving and related plant operators;1;1;
52531;Kranführer/innen, Aufzugsmaschinisten und Bediener/innen verwandter Hebeeinrichtungen - Helfer-/Anlerntätigkeiten;Operators of cranes, lifts and related lifting devices-unskilled/semiskilled tasks;8344;Gabelstaplerfahrer und verwandte Berufe;Lifting truck operators;1;1;
52532;Kranführer/innen, Aufzugsmaschinisten und Bediener/innen verwandter Hebeeinrichtungen - fachlich ausgerichtete Tätigkeiten;Operators of cranes, lifts and related lifting devices-skilled tasks;8343;Kranführer, Aufzugmaschinisten und Bediener verwandter Hebeeinrichtungen;Crane, hoist and related plant operators;1;1;
52593;Aufsichtskräfte - Bau- und Transportgeräteführung;Supervisors of drivers and operators of construction and transportation vehicles and equipment;3123;Bauleiter;Construction supervisors;1;1;
53111;Berufe im Objekt-, Werte- und Personenschutz - Helfer-/Anlerntätigkeiten;Occupations in physical security, protection of valuables, and personal protection-unskilled/semiskilled tasks;9629;Hilfsarbeitskräfte, anderweitig nicht genannt;Elementary workers not elsewhere classified;1;1;
53112;Berufe im Objekt-, Werte- und Personenschutz - fachlich ausgerichtete Tätigkeiten;Occupations in physical security, protection of valuables, and personal protection-skilled tasks;5414;Sicherheitswachpersonal;Security guards;1;1;
53122;Berufe in Arbeitssicherheit und Sicherheitstechnik - fachlich ausgerichtete Tätigkeiten;Occupations focusing on workplace safety and safety technology-skilled tasks;5414;Sicherheitswachpersonal;Security guards;1;1;
53123;Berufe in Arbeitssicherheit und Sicherheitstechnik - komplexe Spezialistentätigkeiten;Occupations focusing on workplace safety and safety technology-complex tasks;3257;Nicht akademische Kontrolleure und Beauftragte in den Bereichen Umwelt- und Arbeitsmedizin sowie verwandte Berufe;Environmental and occupational health inspectors and associates;1;1;
53124;Berufe in Arbeitssicherheit und Sicherheitstechnik - hoch komplexe Tätigkeiten;Occupations focusing on workplace safety and safety technology-highly complex tasks;2149;Ingenieure, anderweitig nicht genannt;Engineering professionals not elsewhere classified;1;1;
53132;Berufe im Brandschutz - fachlich ausgerichtete Tätigkeiten;Occupations in fire protection-skilled tasks;5411;Feuerwehrleute;Firefighters;1;1;
53133;Berufe im Brandschutz - komplexe Spezialistentätigkeiten;Occupations in fire protection-complex tasks;3112;Bautechniker;Civil engineering technicians;1;1;
53134;Berufe im Brandschutz - hoch komplexe Tätigkeiten;Occupations in fire protection-highly complex tasks;2149;Ingenieure, anderweitig nicht genannt;Engineering professionals not elsewhere classified;1;1;
53142;Berufe in der Badeaufsicht - fachlich ausgerichtete Tätigkeiten;Pool attendants and lifeguards-skilled tasks;5153;Hauswarte;Building caretakers;0;2;
53142;Berufe in der Badeaufsicht - fachlich ausgerichtete Tätigkeiten;Pool attendants and lifeguards-skilled tasks;5419;Schutzkräfte und Sicherheitsbedienstete, anderweitig nicht genannt;Protective services workers not elsewhere classified;0;1;
53152;Detektive/Detektivinnen - fachlich ausgerichtete Tätigkeiten;Private detectives-skilled tasks;3411;Nicht akademische Fachkräfte für Rechts- und verwandte Angelegenheiten;Legal and related associate professionals;1;1;
53162;Inkassobeauftragte - fachlich ausgerichtete Tätigkeiten;Debt collectors-skilled tasks;4214;Inkassobeauftragte und verwandte Berufe;Debt-collectors and related workers;1;1;
53182;Berufe in Objekt-, Personen-, Brandschutz, Arbeitssicherheit (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Occupations in physical security, personal protection, fire protection and workplace safety (with specialisation, not elsewhere classified)-skilled tasks;5419;Schutzkräfte und Sicherheitsbedienstete, anderweitig nicht genannt;Protective services workers not elsewhere classified;1;1;
53183;Berufe in Objekt-, Personen-, Brandschutz, Arbeitssicherheit (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;Occupations in physical security, personal protection, fire protection and workplace safety (with specialisation, not elsewhere classified)-complex tasks;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
53184;Berufe in Objekt-, Personen-, Brandschutz, Arbeitssicherheit (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten;Occupations in physical security, personal protection, fire protection and workplace safety (with specialisation, not elsewhere classified)-highly complex tasks;2421;Akademische und vergleichbare Fachkräfte im Bereich Management- und Organisationsanalyse;Management and organization analysts;1;1;
53193;Aufsichtskräfte - Objekt-, Personen-, Brandschutz, Arbeitssicherheit;Supervisors in physical security, personal protection, fire protection and workplace safety;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
53194;Führungskräfte - Objekt-, Personen-, Brandschutz, Arbeitssicherheit;Managers in physical security, personal protection, fire protection and workplace safety;5411;Feuerwehrleute;Firefighters;0;3;
53194;Führungskräfte - Objekt-, Personen-, Brandschutz, Arbeitssicherheit;Managers in physical security, personal protection, fire protection and workplace safety;1342;Führungskräfte in der Erbringung von Dienstleistungen im Gesundheitswesen;Health service managers;0;4;
53194;Führungskräfte - Objekt-, Personen-, Brandschutz, Arbeitssicherheit;Managers in physical security, personal protection, fire protection and workplace safety;1349;Führungskräfte in der Erbringung von speziellen Dienstleistungen, anderweitig nicht genannt;Professional services managers not elsewhere classified;0;1;
53194;Führungskräfte - Objekt-, Personen-, Brandschutz, Arbeitssicherheit;Managers in physical security, personal protection, fire protection and workplace safety;3258;Rettungsdienstpersonal;Ambulance workers;0;2;
53212;Berufe im Polizeivollzugsdienst - fachlich ausgerichtete Tätigkeiten;Uniformed police personnel-skilled tasks;5412;Polizisten (ohne Polizeikommissare);Police officers;1;1;
53213;Berufe im Polizeivollzugsdienst - komplexe Spezialistentätigkeiten;Uniformed police personnel-complex tasks;3355;Polizeikommissare und Kriminalbeamte;Police inspectors and detectives;1;1;
53214;Berufe im Polizeivollzugsdienst - hoch komplexe Tätigkeiten;Uniformed police personnel-highly complex tasks;1349;Führungskräfte in der Erbringung von speziellen Dienstleistungen, anderweitig nicht genannt;Professional services managers not elsewhere classified;1;1;
53222;Berufe im Kriminaldienst - fachlich ausgerichtete Tätigkeiten;Detectives and police officers in criminal investigation departments-skilled tasks;3355;Polizeikommissare und Kriminalbeamte;Police inspectors and detectives;1;1;
53223;Berufe im Kriminaldienst - komplexe Spezialistentätigkeiten;Detectives and police officers in criminal investigation departments-complex tasks;3355;Polizeikommissare und Kriminalbeamte;Police inspectors and detectives;1;1;
53224;Berufe im Kriminaldienst - hoch komplexe Tätigkeiten;Detectives and police officers in criminal investigation departments-highly complex tasks;1349;Führungskräfte in der Erbringung von speziellen Dienstleistungen, anderweitig nicht genannt;Professional services managers not elsewhere classified;1;1;
53232;Berufe im Gerichtsvollzug - fachlich ausgerichtete Tätigkeiten;Court officers-skilled tasks;3411;Nicht akademische Fachkräfte für Rechts- und verwandte Angelegenheiten;Legal and related associate professionals;1;1;
53233;Berufe im Gerichtsvollzug - komplexe Spezialistentätigkeiten;Court officers-complex tasks;3411;Nicht akademische Fachkräfte für Rechts- und verwandte Angelegenheiten;Legal and related associate professionals;1;1;
53241;Berufe im Justizvollzugsdienst - Helfer-/Anlerntätigkeiten;Police officers in penal institutions- unskilled/semiskilled tasks;5413;Gefängnisaufseher;Prison guards;1;1;
53242;Berufe im Justizvollzugsdienst - fachlich ausgerichtete Tätigkeiten;Police officers in penal institutions-skilled tasks;5413;Gefängnisaufseher;Prison guards;1;1;
53243;Berufe im Justizvollzugsdienst - komplexe Spezialistentätigkeiten;Police officers in penal institutions-complex tasks;3359;Fachkräfte in der öffentlichen Verwaltung, anderweitig nicht genannt;Government regulatory associate professionals not elsewhere classified;1;1;
53244;Berufe im Justizvollzugsdienst - hoch komplexe Tätigkeiten;Police officers in penal institutions-highly complex tasks;1349;Führungskräfte in der Erbringung von speziellen Dienstleistungen, anderweitig nicht genannt;Professional services managers not elsewhere classified;1;1;
53312;Berufe in der Gewerbeaufsicht - fachlich ausgerichtete Tätigkeiten;Occupations in occupational health and safety administration-skilled tasks;3354;Fachkräfte bei staatlichen Pass-, Lizenz- und Genehmigungsstellen;Government licensing officials;0;1;
53312;Berufe in der Gewerbeaufsicht - fachlich ausgerichtete Tätigkeiten;Occupations in occupational health and safety administration-skilled tasks;3359;Fachkräfte in der öffentlichen Verwaltung, anderweitig nicht genannt;Government regulatory associate professionals not elsewhere classified;0;2;
53313;Berufe in der Gewerbeaufsicht - komplexe Spezialistentätigkeiten;Occupations in occupational health and safety administration-complex tasks;3354;Fachkräfte bei staatlichen Pass-, Lizenz- und Genehmigungsstellen;Government licensing officials;0;1;
53313;Berufe in der Gewerbeaufsicht - komplexe Spezialistentätigkeiten;Occupations in occupational health and safety administration-complex tasks;3359;Fachkräfte in der öffentlichen Verwaltung, anderweitig nicht genannt;Government regulatory associate professionals not elsewhere classified;0;2;
53314;Berufe in der Gewerbeaufsicht - hoch komplexe Tätigkeiten;Occupations in occupational health and safety administration-highly complex tasks;2263;Akademische und vergleichbare Fachkräfte in den Bereichen Umwelt- und Arbeitsmedizin sowie Hygiene;Environmental and occupational health and hygiene professionals;1;1;
53322;Berufe in der Gesundheitsaufsicht und Hygieneüberwachung - fachlich ausgerichtete Tätigkeiten;Occupations in public health authority and hygiene control-skilled tasks;3257;Nicht akademische Kontrolleure und Beauftragte in den Bereichen Umwelt- und Arbeitsmedizin sowie verwandte Berufe;Environmental and occupational health inspectors and associates;1;1;
53323;Berufe in der Gesundheitsaufsicht und Hygieneüberwachung - komplexe Spezialistentätigkeiten;Occupations in public health authority and hygiene control-complex tasks;3257;Nicht akademische Kontrolleure und Beauftragte in den Bereichen Umwelt- und Arbeitsmedizin sowie verwandte Berufe;Environmental and occupational health inspectors and associates;1;1;
53332;Berufe in der Lebensmittelkontrolle - fachlich ausgerichtete Tätigkeiten;Occupations in food control-skilled tasks;3257;Nicht akademische Kontrolleure und Beauftragte in den Bereichen Umwelt- und Arbeitsmedizin sowie verwandte Berufe;Environmental and occupational health inspectors and associates;1;1;
53333;Berufe in der Lebensmittelkontrolle - komplexe Spezialistentätigkeiten;Occupations in food control-complex tasks;3257;Nicht akademische Kontrolleure und Beauftragte in den Bereichen Umwelt- und Arbeitsmedizin sowie verwandte Berufe;Environmental and occupational health inspectors and associates;1;1;
53342;Berufe in der Desinfektion und Schädlingsbekämpfung - fachlich ausgerichtete Tätigkeiten;Occupations in disinfection and pest control-skilled tasks;7544;Kammerjäger und andere Schädlingsbekämpfungsberufe;Fumigators and other pest and weed controllers;1;1;
53393;Aufsichtskräfte - Gewerbe- und Gesundheitsaufsicht, Desinfektion;Supervisors in occupational health and safety administration, public health authority, and disinfection;3257;Nicht akademische Kontrolleure und Beauftragte in den Bereichen Umwelt- und Arbeitsmedizin sowie verwandte Berufe;Environmental and occupational health inspectors and associates;1;1;
53394;Führungskräfte - Gewerbe- und Gesundheitsaufsicht, Desinfektion;Managers in occupational health and safety administration, public health authority, and disinfection;1349;Führungskräfte in der Erbringung von speziellen Dienstleistungen, anderweitig nicht genannt;Professional services managers not elsewhere classified;1;1;
54101;Berufe in der Reinigung (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Occupations in cleaning services (without specialisation)-unskilled/semiskilled tasks;8157;Bediener von Wäschereimaschinen;Laundry machine operators;0;4;
54101;Berufe in der Reinigung (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Occupations in cleaning services (without specialisation)-unskilled/semiskilled tasks;9122;Fahrzeugreiniger;Vehicle cleaners;0;3;
54101;Berufe in der Reinigung (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Occupations in cleaning services (without specialisation)-unskilled/semiskilled tasks;9112;Reinigungspersonal und Hilfskräfte in Büros, Hotels und anderen Einrichtungen;Cleaners and helpers in offices, hotels and other establishments;0;1;
54101;Berufe in der Reinigung (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Occupations in cleaning services (without specialisation)-unskilled/semiskilled tasks;9111;Reinigungspersonal und Hilfskräfte in Privathaushalten;Domestic cleaners and helpers;0;2;
54112;Berufe in der Gebäudereinigung - fachlich ausgerichtete Tätigkeiten;Occupations in building cleaning services-skilled tasks;7133;Fassadenreiniger und Schornsteinfeger/Rauchfangkehrer;Building structure cleaners;0;1;
54112;Berufe in der Gebäudereinigung - fachlich ausgerichtete Tätigkeiten;Occupations in building cleaning services-skilled tasks;9112;Reinigungspersonal und Hilfskräfte in Büros, Hotels und anderen Einrichtungen;Cleaners and helpers in offices, hotels and other establishments;0;2;
54113;Berufe in der Gebäudereinigung - komplexe Spezialistentätigkeiten;Occupations in building cleaning services-complex tasks;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
54122;Berufe in der Glas- und Fensterreinigung - fachlich ausgerichtete Tätigkeiten;Occupations in glass and window cleaning services-skilled tasks;9123;Fensterputzer;Window cleaners;1;1;
54132;Berufe in der Textilreinigung - fachlich ausgerichtete Tätigkeiten;Occupations in textile cleaning services-skilled tasks;8157;Bediener von Wäschereimaschinen;Laundry machine operators;1;1;
54142;Berufe in der Maschinen- und Anlagenreinigung - fachlich ausgerichtete Tätigkeiten;Occupations in machine and equipment cleaning services-skilled tasks;9129;Sonstiges Reinigungspersonal;Other cleaning workers;1;1;
54152;Berufe in der Fahrzeugreinigung - fachlich ausgerichtete Tätigkeiten;Occupations in vehicle cleaning services-skilled tasks;9122;Fahrzeugreiniger;Vehicle cleaners;0;1;
54152;Berufe in der Fahrzeugreinigung - fachlich ausgerichtete Tätigkeiten;Occupations in vehicle cleaning services-skilled tasks;9112;Reinigungspersonal und Hilfskräfte in Büros, Hotels und anderen Einrichtungen;Cleaners and helpers in offices, hotels and other establishments;0;2;
54182;Berufe in der Reinigung (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Occupations in cleaning services (with specialisation, not elsewhere classified)-skilled tasks;9129;Sonstiges Reinigungspersonal;Other cleaning workers;1;1;
54193;Aufsichtskräfte - Reinigung;Supervisors in cleaning services;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
61112;Berufe im Einkauf - fachlich ausgerichtete Tätigkeiten;Occupations in purchasing-skilled tasks;4322;Bürokräfte in der Material- und Fertigungsplanung und verwandte Berufe;Production clerks;1;1;
61113;Berufe im Einkauf - komplexe Spezialistentätigkeiten;Occupations in purchasing-complex tasks;3323;Einkäufer;Buyers;1;1;
61122;Berufe im Vertrieb (außer Informations- und Kommunikationstechnologien) - fachlich ausgerichtete Tätigkeiten;Occupations in sales (except information and communication technologies)-skilled tasks;4311;Bürokräfte im Rechnungswesen und in der Buchhaltung;Accounting and bookkeeping clerks;1;1;
61123;Berufe im Vertrieb (außer Informations- und Kommunikationstechnologien) - komplexe Spezialistentätigkeiten;Occupations in sales (except information and communication technologies)-complex tasks;3322;Vertriebsagenten;Commercial sales representatives;1;1;
61124;Berufe im Vertrieb (außer Informations- und Kommunikationstechnologien) - hoch komplexe Tätigkeiten;Occupations in sales (except information and communication technologies)-highly complex tasks;2433;Akademische und vergleichbare Fachkräfte im Bereich Vertrieb (Technik und Medizin, ohne Informations- und Kommunikationstechnologie);Technical and medical sales professionals (excluding ICT);1;1;
61132;Handelsmakler/innen und Auktionatoren/Auktionatorinnen - fachlich ausgerichtete Tätigkeiten;Trade brokers and auctioneers-skilled tasks;3339;Fachkräfte für unternehmensbezogene Dienstleistungen, anderweitig nicht genannt;Business services agents not elsewhere classified;1;1;
61133;Handelsmakler/innen und Auktionatoren/Auktionatorinnen - komplexe Spezialistentätigkeiten;Trade brokers and auctioneers-complex tasks;3324;Handelsmakler;Trade brokers;1;1;
61142;Kaufleute im Automatenservice - fachlich ausgerichtete Tätigkeiten;Occupations in placing and servicing vending machines-skilled tasks;7421;Elektroniker und Elektronik-Servicetechniker;Electronics mechanics and servicers;1;1;
61152;Berufe im Geld- und Pfandverleih - fachlich ausgerichtete Tätigkeiten;Money lenders and pawn brokers-skilled tasks;4213;Pfandleiher und Geldverleiher;Pawnbrokers and money-lenders;1;1;
61162;Berufe im Verleih (außer Geld- und Pfandverleih) - fachlich ausgerichtete Tätigkeiten;Occupations in rental services (except money lending and pawn broking)-skilled tasks;5249;Verkaufskräfte, anderweitig nicht genannt;Sales workers not elsewhere classified;1;1;
61194;Führungskräfte - Einkauf und Vertrieb;Managers in purchasing and sales;1324;Führungskräfte in der Beschaffung, Logistik und in verwandten Bereichen;Supply, distribution and related managers;0;2;
61194;Führungskräfte - Einkauf und Vertrieb;Managers in purchasing and sales;1221;Führungskräfte in Vertrieb und Marketing;Sales and marketing managers;0;1;
61203;Kaufleute im Handel (ohne Spezialisierung) - komplexe Spezialistentätigkeiten;Management assistants in trade (without specialisation)-complex tasks;3323;Einkäufer;Buyers;0;2;
61203;Kaufleute im Handel (ohne Spezialisierung) - komplexe Spezialistentätigkeiten;Management assistants in trade (without specialisation)-complex tasks;3322;Vertriebsagenten;Commercial sales representatives;0;1;
61204;Kaufleute im Handel (ohne Spezialisierung) - hoch komplexe Tätigkeiten;Management assistants in trade (without specialisation)-highly complex tasks;2433;Akademische und vergleichbare Fachkräfte im Bereich Vertrieb (Technik und Medizin, ohne Informations- und Kommunikationstechnologie);Technical and medical sales professionals (excluding ICT);1;1;
61212;Kaufleute im Groß- und Außenhandel - fachlich ausgerichtete Tätigkeiten;Management assistants in wholesale and foreign trade-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
61213;Kaufleute im Groß- und Außenhandel - komplexe Spezialistentätigkeiten;Management assistants in wholesale and foreign trade-complex tasks;3323;Einkäufer;Buyers;0;2;
61213;Kaufleute im Groß- und Außenhandel - komplexe Spezialistentätigkeiten;Management assistants in wholesale and foreign trade-complex tasks;3322;Vertriebsagenten;Commercial sales representatives;0;1;
61214;Kaufleute im Groß- und Außenhandel - hoch komplexe Tätigkeiten;Management assistants in wholesale and foreign trade-highly complex tasks;2433;Akademische und vergleichbare Fachkräfte im Bereich Vertrieb (Technik und Medizin, ohne Informations- und Kommunikationstechnologie);Technical and medical sales professionals (excluding ICT);1;1;
61282;Kaufleute im Handel (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Management assistants in trade (with specialisation, not elsewhere classified)-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
61283;Kaufleute im Handel (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;Management assistants in trade (with specialisation, not elsewhere classified)-complex tasks;3323;Einkäufer;Buyers;0;2;
61283;Kaufleute im Handel (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;Management assistants in trade (with specialisation, not elsewhere classified)-complex tasks;3322;Vertriebsagenten;Commercial sales representatives;0;1;
61284;Kaufleute im Handel (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten;Management assistants in trade (with specialisation, not elsewhere classified)-highly complex tasks;2433;Akademische und vergleichbare Fachkräfte im Bereich Vertrieb (Technik und Medizin, ohne Informations- und Kommunikationstechnologie);Technical and medical sales professionals (excluding ICT);1;1;
61294;Führungskräfte - Handel;Managers in trade;1420;Führungskräfte in Groß- und Einzelhandel;Retail and wholesale trade managers;1;1;
61312;Berufe in der Immobilienvermarktung und -verwaltung - fachlich ausgerichtete Tätigkeiten;Occupations in real estate marketing and administration-skilled tasks;3334;Immobilienmakler und -verwalter;Real estate agents and property managers;1;1;
61313;Berufe in der Immobilienvermarktung und -verwaltung - komplexe Spezialistentätigkeiten;Occupations in real estate marketing and administration-complex tasks;3334;Immobilienmakler und -verwalter;Real estate agents and property managers;0;1;
61313;Berufe in der Immobilienvermarktung und -verwaltung - komplexe Spezialistentätigkeiten;Occupations in real estate marketing and administration-complex tasks;3315;Schätzer und Schadensgutachter;Valuers and loss assessors;0;2;
61314;Berufe in der Immobilienvermarktung und -verwaltung - hoch komplexe Tätigkeiten;Occupations in real estate marketing and administration-highly complex tasks;2433;Akademische und vergleichbare Fachkräfte im Bereich Vertrieb (Technik und Medizin, ohne Informations- und Kommunikationstechnologie);Technical and medical sales professionals (excluding ICT);1;1;
61323;Berufe im Facility-Management - komplexe Spezialistentätigkeiten;Occupations in facility management-complex tasks;3334;Immobilienmakler und -verwalter;Real estate agents and property managers;1;1;
61394;Führungskräfte - Immobilienwirtschaft und Facility-Management;Managers in real estate and facility management;1219;Führungskräfte in der betrieblichen Verwaltung und in unternehmensbezogenen Dienstleistungen, anderweitig nicht genannt;Business services and administration managers not elsewhere classified;1;1;
62101;Berufe im Verkauf (ohne Produktspezialisierung) - Helfer-/Anlerntätigkeiten;Sales occupations in retail trade (without product specialisation)-unskilled/semiskilled tasks;9334;Regalbetreuer und -auffüller;Shelf fillers;1;1;
62102;Berufe im Verkauf (ohne Produktspezialisierung) - fachlich ausgerichtete Tätigkeiten;Sales occupations in retail trade (without product specialisation)-skilled tasks;5223;Verkäufer und Verkaufshilfskräfte in Handelsgeschäften;Shop sales assistants;1;1;
62103;Berufe im Verkauf (ohne Produktspezialisierung) - komplexe Spezialistentätigkeiten;Sales occupations in retail trade (without product specialisation)-complex tasks;5222;Verkaufsaufsichtskräfte in Handelsgeschäften;Shop supervisors;1;1;
62112;Kassierer/innen und Kartenverkäufer/innen - fachlich ausgerichtete Tätigkeiten;Cashiers and ticket agents-skilled tasks;5230;Kassierer und Kartenverkäufer;Cashiers and ticket clerks;1;1;
62122;Verkaufsstand- und Marktverkäufer/innen - fachlich ausgerichtete Tätigkeiten;Stall and market sellers-skilled tasks;5211;Verkaufsstand- und Marktverkäufer;Stall and market salespersons;1;1;
62182;Berufe im Verkauf (ohne Produktspezialisierung) (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;"Sales occupations in retail trade (without product specialisation; with specialisation, not elsewhere classified)-skilled tasks";5243;Haustürverkäufer;Door to door salespersons;0;3;
